invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total,po_id,po_quantity,po_unit_price,po_line_total,grn_id,grn_quantity,mismatch_type,is_mismatch
INV0253,27-07-2024,V007,Vendor_7,USD,5,ITM0036,Widget device assembly component device,15,338.88,5083.2,PO0253,15,338.88,5083.2,GRN0253,15,MATCH,0
INV0254,16-01-2024,V005,Vendor_5,EUR,1,ITM0040,Unit module device device component,16,494.89,7918.24,PO0254,16,494.89,7918.24,GRN0254,16,MATCH,0
INV0254,16-01-2024,V005,Vendor_5,EUR,2,ITM0025,Gadget unit part widget gadget accessory unit,6,433.12,2598.72,PO0254,6,433.12,2598.72,GRN0254,6,MATCH,0
INV0254,16-01-2024,V005,Vendor_5,EUR,3,ITM0050,Assembly module gadget accessory component device,4,333.8,1335.2,PO0254,4,333.8,1335.2,GRN0254,4,MATCH,0
INV0254,16-01-2024,V005,Vendor_5,INR,4,ITM0044,Assembly assembly component module device,10,413.94,4139.4,PO0254,10,413.94,4139.4,GRN0254,10,currency_mismatch,1
INV0254,16-01-2024,V005,Vendor_5,EUR,5,ITM0029,Accessory gadget component assembly,11,382.65,4209.15,PO0254,11,382.65,4209.15,GRN0254,11,MATCH,0
INV0255,01-12-2024,V006,Vendor_6,USD,1,ITM0025,Unit accessory module unit unit gadget unit,3,301.79,905.37,PO0255,3,301.79,905.37,GRN0255,3,MATCH,0
INV0255_DUP,01-12-2024,V006,Vendor_6,USD,2,ITM0047,Accessory component component unit assembly widget,12,16.25,195.0,PO0255,12,16.25,195.0,GRN0255,12,duplicate_invoice,1
INV0255,01-12-2024,V006,Vendor_6,USD,3,ITM0039,Assembly part part gadget module part,6,238.72,1432.32,PO0255,6,238.72,1432.32,GRN0255,6,item_not_in_po,1
INV0255,01-12-2024,V006,Vendor_6,USD,4,ITM0046,Component component accessory gadget,15,232.3,3484.5,PO0255,15,232.3,3484.5,GRN0255,15,MATCH,0
INV0255,01-12-2024,V006,Vendor_6,USD,5,ITM0044,Module component gadget assembly unit part part,6,126.21,757.26,PO0255,6,126.21,757.26,GRN0255,6,MATCH,0
INV0256,05-02-2024,V001,Vendor_1,USD,1,ITM0044,Part accessory part widget module component,18,64.89,1168.02,PO0256,18,64.89,1168.02,GRN0256,18,item_not_in_po,1
INV0256,05-02-2024,V001,Vendor_1,USD,2,ITM0050,Unit assembly widget assembly device component module,2,184.87,369.74,PO0256,2,184.87,369.74,GRN0256,0,grn_not_received,1
INV0256,05-02-2024,V001,Vendor_1,USD,3,ITM0046,Unit module part widget part device unit,4,362.39,1449.56,PO0256,4,362.39,1449.56,GRN0256,4,MATCH,0
INV0256,05-02-2024,V001,Vendor_1,USD,4,ITM0024,Unit gadget component assembly component component,3,231.83,695.49,PO0256,3,231.83,695.49,GRN0256,3,MATCH,0
INV0256,05-02-2024,V001,Vendor_1,USD,5,ITM0046,Device device module device component assembly,9,286.27,2576.43,PO0256,9,286.27,2576.43,GRN0256,9,MATCH,0
INV0257,31-10-2024,V002,Vendor_2,EUR,1,ITM0010,Component gadget module module component accessory gadget,10,240.27,2402.7,PO0257,10,240.27,2402.7,GRN0257,10,MATCH,0
INV0257,31-10-2024,V002,Vendor_2,EUR,2,ITM0029,Gadget part gadget unit part,9,320.2,2881.8,PO0257,9,320.2,2881.8,GRN0257,9,MATCH,0
INV0257,31-10-2024,V002,Vendor_2,EUR,3,ITM0002,Unit gadget widget module,17,374.0,6358.0,PO0257,17,374.0,6358.0,GRN0257,17,MATCH,0
INV0257,31-10-2024,V002,Vendor_2,EUR,4,ITM0034,Assembly accessory accessory unit unit assembly,17,190.31,3235.27,PO0257,17,190.31,3235.27,GRN0257,17,MATCH,0
INV0257,31-10-2024,V002,Vendor_2,EUR,5,ITM0032,Part assembly assembly module,3,174.47,523.41,PO0257,3,174.47,523.41,GRN0257,3,MATCH,0
INV0258,07-06-2024,V007,Vendor_7,EUR,1,ITM0010,Unit device gadget gadget assembly,19,456.79,8679.01,PO0258,19,456.79,8679.01,GRN0258,19,MATCH,0
INV0258,07-06-2024,V007,Vendor_7,EUR,2,ITM0001,Accessory device module widget unit accessory assembly,9,278.88,2509.92,PO0258,9,278.88,2509.92,GRN0258,0,grn_not_received,1
INV0258,07-06-2024,V007,Vendor_7,EUR,3,ITM0035,Part accessory widget unit component component device,8,118.03,944.24,PO0258,8,118.03,944.24,GRN0258,8,MATCH,0
INV0258,07-06-2024,V007,Vendor_7,EUR,4,ITM0046,Gadget accessory component component device device,3,453.54,1360.62,PO0258,3,453.54,1360.62,GRN0258,3,MATCH,0
INV0258,07-06-2024,V007,Vendor_7,EUR,5,ITM0009,Component gadget component device assembly widget part,2,162.83,325.66,PO0258,2,162.83,325.66,GRN0258,2,MATCH,0
INV0259,20-11-2024,V003,Vendor_3,EUR,1,ITM0031,Module assembly widget,19,130.77,2116.98,PO0259,19,111.42,2116.98,GRN0259,19,price_mismatch,1
INV0259,20-11-2024,V003,Vendor_3,EUR,2,ITM0032,Unit unit part gadget part,7,296.52,2075.64,PO0259,7,296.52,2075.64,GRN0259,7,MATCH,0
INV0259,20-11-2024,V003,Vendor_3,EUR,3,ITM0041,Device accessory component module component unit component,16,259.53,4152.48,PO0259,16,259.53,4152.48,GRN0259,16,MATCH,0
INV0259,20-11-2024,V003,Vendor_3,EUR,4,ITM0042,Component assembly module device assembly,15,60.18,902.7,PO0259,15,60.18,902.7,GRN0259,15,MATCH,0
INV0259,20-11-2024,V003,Vendor_3,EUR,5,ITM0049,Assembly component accessory assembly,6,93.5,561.0,PO0259,6,93.5,561.0,GRN0259,6,MATCH,0
INV0260,09-08-2024,V010,Vendor_10,USD,1,ITM0029,Unit assembly gadget part device,7,157.06,1099.42,PO0260,7,157.06,1099.42,GRN0260,7,MATCH,0
INV0260,09-08-2024,V010,Vendor_10,USD,2,ITM0020,Device assembly device accessory gadget,5,165.26,826.3,PO0260,5,165.26,826.3,GRN0260,5,MATCH,0
INV0260,09-08-2024,V010,Vendor_10,USD,3,ITM0013,Part part unit gadget accessory accessory,20,395.43,7908.6,PO0260,20,395.43,7908.6,GRN0260,20,MATCH,0
INV0260,09-08-2024,V010,Vendor_10,USD,4,ITM0050,Component component accessory part module,10,200.93,1701.9,PO0260,10,170.19,1701.9,GRN0260,10,price_mismatch,1
INV0260,09-08-2024,V010,Vendor_10,USD,5,ITM0023,Assembly module module module device,13,32.38,420.94,PO0260,13,32.38,420.94,GRN0260,0,grn_not_received,1
INV0261,28-07-2024,V012,Vendor_12,EUR,1,ITM0030,Widget device gadget device component,12,16.72,200.64,PO0261,12,16.72,200.64,GRN0261,12,MATCH,0
INV0261,28-07-2024,V012,Vendor_12,EUR,2,ITM0028,Component unit gadget gadget assembly part,4,41.84,167.36,PO0261,4,41.84,167.36,GRN0261,4,MATCH,0
INV0261,28-07-2024,V012,Vendor_12,EUR,3,ITM0011,Device accessory unit accessory accessory,13,345.46,4490.98,PO0261,13,345.46,4490.98,GRN0261,13,MATCH,0
INV0261,28-07-2024,V012,Vendor_12,EUR,4,ITM0046,Component accessory unit widget widget module,18,187.88,3381.84,PO0261,18,187.88,3381.84,GRN0261,18,MATCH,0
INV0261,28-07-2024,V012,Vendor_12,EUR,5,ITM0019,Assembly part widget,14,413.03,5782.42,PO0261,14,413.03,5782.42,GRN0261,0,grn_not_received,1
INV0262,18-03-2024,V019,Vendor_19,GBP,1,ITM0037,Unit module component assembly,9,280.55,2524.95,PO0262,9,280.55,2524.95,GRN0262,9,MATCH,0
INV0262,18-03-2024,V019,Vendor_19,GBP,2,ITM0019,Gadget device part,11,478.81,5266.91,PO0262,11,478.81,5266.91,GRN0262,11,MATCH,0
INV0262,18-03-2024,V019,Vendor_19,GBP,3,ITM0024,Device gadget component component module gadget,9,131.4,1182.6,PO0262,9,131.4,1182.6,GRN0262,9,MATCH,0
INV0262,18-03-2024,V019,Vendor_19,GBP,4,ITM0048,Gadget unit module,16,400.06,6400.96,PO0262,16,400.06,6400.96,GRN0262,16,MATCH,0
INV0262,18-03-2024,V019,Vendor_19,GBP,5,ITM0034,Accessory assembly widget,14,497.85,6969.9,PO0262,14,497.85,6969.9,GRN0262,14,MATCH,0
INV0263,15-09-2024,V011,Vendor_11,INR,1,ITM0019,Module widget widget widget unit gadget gadget,17,423.92,7206.64,PO0263,17,423.92,7206.64,GRN0263,17,MATCH,0
INV0263,15-09-2024,V011,Vendor_11,INR,2,ITM0006,Accessory unit accessory device device module component,15,445.23,6678.45,PO0263,15,445.23,6678.45,GRN0263,15,MATCH,0
INV0263,15-09-2024,V011,Vendor_11,INR,3,ITM0048,Unit widget unit module,17,391.65,6658.05,PO0263,17,391.65,6658.05,GRN0263,17,MATCH,0
INV0263,15-09-2024,V011,Vendor_11,INR,4,ITM0048,Accessory module component unit module widget,11,216.44,2380.84,PO0263,11,216.44,2380.84,GRN0263,11,MATCH,0
INV0263,15-09-2024,V011,Vendor_11,INR,5,ITM0017,Unit device assembly unit,7,386.11,2702.77,PO0263,7,386.11,2702.77,GRN0263,7,MATCH,0
INV0264,21-10-2024,V012,Vendor_12,EUR,1,ITM0013,Gadget gadget widget unit,2,390.83,781.66,PO0264,2,390.83,781.66,GRN0264,2,MATCH,0
INV0264,21-10-2024,V012,Vendor_12,EUR,2,ITM0035,Accessory component component component gadget,10,85.83,858.3,PO0264,10,85.83,858.3,GRN0264,10,MATCH,0
INV0264,21-10-2024,V012,Vendor_12,EUR,3,ITM0018,Accessory gadget module gadget,15,65.94,989.1,PO0264,15,65.94,989.1,GRN0264,0,grn_not_received,1
INV0264,21-10-2024,V012,Vendor_12,EUR,4,ITM0025,Module device device,13,29.36,381.68,PO0264,13,29.36,381.68,GRN0264,13,MATCH,0
INV0264,21-10-2024,V012,Vendor_12,EUR,5,ITM0029,Gadget device unit gadget accessory assembly,19,363.64,6909.16,PO0264,19,363.64,6909.16,GRN0264,19,MATCH,0
INV0265,03-03-2024,V006,Vendor_6,EUR,1,ITM0008,Device module accessory module gadget widget,17,183.13,3113.21,PO0265,17,183.13,3113.21,GRN0265,17,MATCH,0
INV0265,03-03-2024,V006,Vendor_6,EUR,2,ITM0017,Gadget assembly widget part module part module,10,474.73,4190.8,PO0265,10,419.08,4190.8,GRN0265,10,price_mismatch,1
INV0265,03-03-2024,V006,Vendor_6,EUR,3,ITM0028,Component device unit part part,1,475.9,475.9,PO0265,1,475.9,475.9,GRN0265,1,MATCH,0
INV0265,03-03-2024,V006,Vendor_6,EUR,4,ITM0018,Widget part gadget widget assembly,5,349.06,1745.3,PO0265,5,349.06,1745.3,GRN0265,5,MATCH,0
INV0265,03-03-2024,V006,Vendor_6,EUR,5,ITM0049,Widget part part,10,188.99,1889.9,PO0265,10,188.99,1889.9,GRN0265,10,MATCH,0
INV0266,31-07-2024,V006,Vendor_6,INR,1,ITM0012,Accessory accessory device part,6,185.71,1114.26,PO0266,6,185.71,1114.26,GRN0266,6,MATCH,0
INV0266,31-07-2024,V006,Vendor_6,INR,2,ITM0008,Widget gadget module module,9,312.85,2815.65,PO0266,9,312.85,2815.65,GRN0266,9,MATCH,0
INV0266,31-07-2024,V006,Vendor_6,INR,3,ITM0002,Component part widget,5,457.22,2286.1,PO0266,5,457.22,2286.1,GRN0266,5,MATCH,0
INV0266,31-07-2024,V006,Vendor_6,INR,4,ITM0003,Module unit assembly gadget widget accessory widget,3,60.64,181.92,PO0266,3,60.64,181.92,GRN0266,3,MATCH,0
INV0266_DUP,31-07-2024,V006,Vendor_6,INR,5,ITM0031,Accessory part assembly gadget unit unit,10,240.74,2407.4,PO0266,10,240.74,2407.4,GRN0266,10,duplicate_invoice,1
INV0267,11-05-2024,V005,Vendor_5,GBP,1,ITM0043,Module unit device assembly device part gadget,8,259.79,2078.32,PO0267,8,259.79,2078.32,GRN0267,8,MATCH,0
INV0267,11-05-2024,V005,Vendor_5,GBP,2,ITM0010,Unit device device component,20,57.09,1141.8,PO0267,20,57.09,1141.8,GRN0267,20,MATCH,0
INV0267,11-05-2024,V005,Vendor_5,GBP,3,ITM0015,Gadget unit component accessory device,17,260.87,4434.79,PO0267,17,260.87,4434.79,GRN0267,17,MATCH,0
INV0267,11-05-2024,V005,Vendor_5,GBP,4,ITM0018,Component module gadget device,2,375.23,750.46,PO0267,2,375.23,750.46,GRN0267,2,MATCH,0
INV0267,11-05-2024,V005,Vendor_5,GBP,5,ITM0025,Part accessory widget,2,418.51,837.02,PO0267,2,418.51,837.02,GRN0267,2,MATCH,0
INV0268,01-05-2024,V006,Vendor_6,INR,1,ITM0021,Unit assembly module,19,205.8,3910.2,PO0268,19,205.8,3910.2,GRN0268,19,item_not_in_po,1
INV0268,01-05-2024,V006,Vendor_6,INR,2,ITM0014,Unit assembly gadget component device accessory,10,498.36,5481.96,PO0268,11,498.36,5481.96,GRN0268,11,quantity_mismatch,1
INV0268,01-05-2024,V006,Vendor_6,INR,3,ITM0012,Module part device assembly widget,11,382.82,4211.02,PO0268,11,382.82,4211.02,GRN0268,11,MATCH,0
INV0268,01-05-2024,V006,Vendor_6,INR,4,ITM0017,Part module widget,18,67.48,1214.64,PO0268,18,67.48,1214.64,GRN0268,18,MATCH,0
INV0268,01-05-2024,V006,Vendor_6,INR,5,ITM0015,Part gadget device gadget module assembly,16,492.23,8860.14,PO0268,18,492.23,8860.14,GRN0268,18,quantity_mismatch,1
INV0269,12-02-2024,V017,Vendor_17,EUR,1,ITM0026,Gadget part gadget widget device module unit,5,283.63,1418.15,PO0269,5,283.63,1418.15,GRN0269,5,MATCH,0
INV0269,12-02-2024,V017,Vendor_17,EUR,2,ITM0034,Widget assembly assembly device accessory gadget gadget,6,319.28,1915.68,PO0269,6,319.28,1915.68,GRN0269,6,MATCH,0
INV0269,12-02-2024,V017,Vendor_17,EUR,3,ITM0040,Part device gadget accessory,20,214.89,4297.8,PO0269,20,214.89,4297.8,GRN0269,20,MATCH,0
INV0269,12-02-2024,V017,Vendor_17,EUR,4,ITM0013,Widget accessory module module assembly,14,447.4,6263.6,PO0269,14,447.4,6263.6,GRN0269,14,MATCH,0
INV0269,12-02-2024,V017,Vendor_17,EUR,5,ITM0030,Gadget accessory widget component unit,10,108.33,1083.3,PO0269,10,108.33,1083.3,GRN0269,10,MATCH,0
INV0270,09-11-2024,V020,Vendor_20,USD,1,ITM0004,Gadget assembly gadget accessory accessory accessory,13,394.22,5124.86,PO0270,13,394.22,5124.86,GRN0270,13,MATCH,0
INV0270,09-11-2024,V020,Vendor_20,USD,2,ITM0042,Module gadget part widget accessory component,14,66.12,859.56,PO0270,13,66.12,859.56,GRN0270,13,quantity_mismatch,1
INV0270,09-11-2024,V020,Vendor_20,USD,3,ITM0048,Accessory gadget module device device widget gadget,10,264.5,2645.0,PO0270,10,264.5,2645.0,GRN0270,10,MATCH,0
INV0270,09-11-2024,V020,Vendor_20,USD,4,ITM0050,Assembly unit component gadget device assembly widget,11,438.24,4820.64,PO0270,11,438.24,4820.64,GRN0270,11,MATCH,0
INV0270,09-11-2024,V020,Vendor_20,USD,5,ITM0003,Part component unit module gadget device,16,380.44,6087.04,PO0270,16,380.44,6087.04,GRN0270,16,MATCH,0
INV0271,25-04-2024,V017,Vendor_17,GBP,1,ITM0006,Accessory part component part assembly device module,2,320.84,641.68,PO0271,2,320.84,641.68,GRN0271,2,currency_mismatch,1
INV0271,25-04-2024,V017,Vendor_17,USD,2,ITM0050,Part device accessory unit component,9,491.63,4424.67,PO0271,9,491.63,4424.67,GRN0271,9,MATCH,0
INV0271,25-04-2024,V017,Vendor_17,USD,3,ITM0006,Widget part component,16,114.59,1833.44,PO0271,16,114.59,1833.44,GRN0271,16,MATCH,0
INV0271,25-04-2024,V017,Vendor_17,USD,4,ITM0028,Widget part device unit part,13,305.28,3968.64,PO0271,13,305.28,3968.64,GRN0271,13,MATCH,0
INV0271,25-04-2024,V017,Vendor_17,USD,5,ITM0043,Widget widget part unit widget widget,8,183.55,1468.4,PO0271,8,183.55,1468.4,GRN0271,8,MATCH,0
INV0272,10-12-2024,V020,Vendor_20,INR,1,ITM0026,Module part part,19,432.39,8215.41,PO0272,19,432.39,8215.41,GRN0272,0,grn_not_received,1
INV0272,10-12-2024,V020,Vendor_20,INR,2,ITM0003,Part unit device device widget unit,1,317.11,317.11,PO0272,1,317.11,317.11,GRN0272,1,MATCH,0
INV0272,10-12-2024,V020,Vendor_20,INR,3,ITM0022,Component module widget,15,425.47,6382.05,PO0272,15,425.47,6382.05,GRN0272,15,item_not_in_po,1
INV0272,10-12-2024,V020,Vendor_20,INR,4,ITM0017,Part module accessory component assembly,2,165.63,331.26,PO0272,2,165.63,331.26,GRN0272,0,grn_not_received,1
INV0272,10-12-2024,V020,Vendor_20,INR,5,ITM0045,Device gadget unit part unit,13,377.89,4912.57,PO0272,13,377.89,4912.57,GRN0272,13,MATCH,0
INV0273,29-03-2024,V016,Vendor_16,USD,1,ITM0022,Unit device part component part,4,457.51,1830.04,PO0273,4,457.51,1830.04,GRN0273,4,MATCH,0
INV0273,29-03-2024,V016,Vendor_16,USD,2,ITM0006,Component assembly gadget module component device,12,171.82,2061.84,PO0273,12,171.82,2061.84,GRN0273,12,MATCH,0
INV0273,29-03-2024,V016,Vendor_16,USD,3,ITM0029,Device accessory component gadget unit,17,351.61,5977.37,PO0273,17,351.61,5977.37,GRN0273,17,MATCH,0
INV0273,29-03-2024,V016,Vendor_16,USD,4,ITM0036,Device assembly module device gadget,3,357.27,1071.81,PO0273,3,357.27,1071.81,GRN0273,3,MATCH,0
INV0273,29-03-2024,V016,Vendor_16,USD,5,ITM0043,Part gadget module module gadget module,10,308.64,3086.4,PO0273,10,308.64,3086.4,GRN0273,10,MATCH,0
INV0274,12-02-2024,V011,Vendor_11,EUR,1,ITM0029,Component gadget accessory,1,249.77,249.77,PO0274,1,249.77,249.77,GRN0274,1,MATCH,0
INV0274,12-02-2024,V011,Vendor_11,EUR,2,ITM0045,Component component unit gadget,1,151.91,151.91,PO0274,1,151.91,151.91,GRN0274,1,MATCH,0
INV0274,12-02-2024,V011,Vendor_11,EUR,3,ITM0002,Assembly module unit accessory gadget gadget assembly,13,376.95,4101.37,PO0274,13,315.49,4101.37,GRN0274,13,price_mismatch,1
INV0274,12-02-2024,V011,Vendor_11,EUR,4,ITM0025,Device accessory part component module,8,163.48,1307.84,PO0274,8,163.48,1307.84,GRN0274,8,MATCH,0
INV0274,12-02-2024,V011,Vendor_11,EUR,5,ITM0023,Accessory gadget part,8,398.8,3190.4,PO0274,8,398.8,3190.4,GRN0274,8,MATCH,0
INV0275,23-10-2024,V005,Vendor_5,USD,1,ITM0033,Assembly widget part component module device,18,411.43,7405.74,PO0275,18,411.43,7405.74,GRN0275,18,MATCH,0
INV0275,23-10-2024,V005,Vendor_5,USD,2,ITM0015,Component part assembly module unit widget,6,15.95,95.7,PO0275,6,15.95,95.7,GRN0275,0,grn_not_received,1
INV0275,23-10-2024,V005,Vendor_5,USD,3,ITM0029,Unit accessory assembly device widget module accessory,9,287.03,2583.27,PO0275,9,287.03,2583.27,GRN0275,9,MATCH,0
INV0275,23-10-2024,V005,Vendor_5,USD,4,ITM0047,Device assembly device,5,493.17,2465.85,PO0275,5,493.17,2465.85,GRN0275,5,MATCH,0
INV0275,23-10-2024,V005,Vendor_5,USD,5,ITM0014,Component device component component part assembly,14,76.4,1069.6,PO0275,14,76.4,1069.6,GRN0275,14,MATCH,0
INV0276,03-10-2024,V019,Vendor_19,EUR,1,ITM0001,Widget device unit device widget widget module,6,367.62,2205.72,PO0276,6,367.62,2205.72,GRN0276,6,currency_mismatch,1
INV0276,03-10-2024,V019,Vendor_19,GBP,2,ITM0016,Device accessory part widget accessory device component,4,473.34,1893.36,PO0276,4,473.34,1893.36,GRN0276,4,MATCH,0
INV0276_DUP,03-10-2024,V019,Vendor_19,GBP,3,ITM0037,Part module assembly part gadget component,6,355.1,2130.6,PO0276,6,355.1,2130.6,GRN0276,6,duplicate_invoice,1
INV0276,03-10-2024,V019,Vendor_19,GBP,4,ITM0017,Widget component gadget module unit widget,15,377.15,5657.25,PO0276,15,377.15,5657.25,GRN0276,15,MATCH,0
INV0276,03-10-2024,V019,Vendor_19,GBP,5,ITM0034,Widget unit accessory widget module,6,5.86,35.16,PO0276,6,5.86,35.16,GRN0276,6,MATCH,0
INV0277,27-09-2024,V001,Vendor_1,USD,1,ITM0021,Component part unit module widget gadget,20,251.61,5032.2,PO0277,20,251.61,5032.2,GRN0277,20,MATCH,0
INV0277,27-09-2024,V001,Vendor_1,USD,2,ITM0035,Accessory widget device gadget,12,289.12,3469.44,PO0277,12,289.12,3469.44,GRN0277,12,MATCH,0
INV0277,27-09-2024,V001,Vendor_1,USD,3,ITM0029,Assembly part assembly unit,18,444.68,8004.24,PO0277,18,444.68,8004.24,GRN0277,18,item_not_in_po,1
INV0277,27-09-2024,V001,Vendor_1,INR,4,ITM0008,Accessory widget device unit gadget,4,251.34,1005.36,PO0277,4,251.34,1005.36,GRN0277,4,currency_mismatch,1
INV0277,27-09-2024,V001,Vendor_1,USD,5,ITM0039,Accessory accessory accessory accessory,18,416.73,7501.14,PO0277,18,416.73,7501.14,GRN0277,18,MATCH,0
INV0278,17-08-2024,V004,Vendor_4,USD,1,ITM0022,Module component part gadget,13,25.59,332.67,PO0278,13,25.59,332.67,GRN0278,13,MATCH,0
INV0278,17-08-2024,V004,Vendor_4,USD,2,ITM0004,Part accessory device part widget assembly,11,456.37,5020.07,PO0278,11,456.37,5020.07,GRN0278,11,MATCH,0
INV0278,17-08-2024,V004,Vendor_4,USD,3,ITM0037,Device assembly device unit component gadget device,10,472.4,4724.0,PO0278,10,472.4,4724.0,GRN0278,10,MATCH,0
INV0278,17-08-2024,V004,Vendor_4,USD,4,ITM0028,Module widget widget widget unit unit,10,251.32,2513.2,PO0278,10,251.32,2513.2,GRN0278,10,MATCH,0
INV0278,17-08-2024,V004,Vendor_4,USD,5,ITM0050,Device device assembly widget accessory,10,446.59,4465.9,PO0278,10,446.59,4465.9,GRN0278,10,MATCH,0
INV0279,19-10-2024,V018,Vendor_18,EUR,1,ITM0042,Device assembly widget component gadget,18,30.96,557.28,PO0279,18,30.96,557.28,GRN0279,18,MATCH,0
INV0279,19-10-2024,V018,Vendor_18,EUR,2,ITM0044,Device assembly gadget module device accessory,4,231.33,925.32,PO0279,4,231.33,925.32,GRN0279,4,MATCH,0
INV0279,19-10-2024,V018,Vendor_18,EUR,3,ITM0012,Device widget gadget gadget,20,12.72,254.4,PO0279,20,12.72,254.4,GRN0279,20,MATCH,0
INV0279,19-10-2024,V018,Vendor_18,EUR,4,ITM0025,Accessory gadget component accessory,11,492.28,5415.08,PO0279,11,492.28,5415.08,GRN0279,11,MATCH,0
INV0279,19-10-2024,V018,Vendor_18,EUR,5,ITM0025,Module part widget gadget,7,312.77,2502.16,PO0279,8,312.77,2502.16,GRN0279,8,quantity_mismatch,1
INV0280,12-05-2024,V014,Vendor_14,GBP,1,ITM0014,Module widget part module part,7,409.28,2864.96,PO0280,7,409.28,2864.96,GRN0280,7,MATCH,0
INV0280,12-05-2024,V014,Vendor_14,GBP,2,ITM0032,Unit unit module device assembly,8,39.91,319.28,PO0280,8,39.91,319.28,GRN0280,8,MATCH,0
INV0280,12-05-2024,V014,Vendor_14,GBP,3,ITM0008,Gadget part widget,18,167.05,3006.9,PO0280,18,167.05,3006.9,GRN0280,18,MATCH,0
INV0280,12-05-2024,V014,Vendor_14,GBP,4,ITM0048,Accessory device device component component,19,134.44,2554.36,PO0280,19,134.44,2554.36,GRN0280,19,MATCH,0
INV0280,12-05-2024,V014,Vendor_14,GBP,5,ITM0049,Module part gadget,3,335.0,838.8,PO0280,3,279.6,838.8,GRN0280,3,price_mismatch,1
INV0281,11-09-2024,V007,Vendor_7,EUR,1,ITM0034,Assembly widget component,13,96.32,1252.16,PO0281,13,96.32,1252.16,GRN0281,13,MATCH,0
INV0281,11-09-2024,V007,Vendor_7,EUR,2,ITM0049,Component unit module,5,223.8,1119.0,PO0281,5,223.8,1119.0,GRN0281,5,MATCH,0
INV0281,11-09-2024,V007,Vendor_7,EUR,3,ITM0050,Unit assembly accessory,7,363.83,2546.81,PO0281,7,363.83,2546.81,GRN0281,7,MATCH,0
INV0281,11-09-2024,V007,Vendor_7,EUR,4,ITM0003,Widget gadget part component gadget assembly accessory,2,198.7,397.4,PO0281,2,198.7,397.4,GRN0281,2,MATCH,0
INV0281,11-09-2024,V007,Vendor_7,EUR,5,ITM0010,Assembly component unit module device,1,436.31,436.31,PO0281,1,436.31,436.31,GRN0281,1,MATCH,0
INV0282,05-02-2024,V008,Vendor_8,GBP,1,ITM0036,Gadget accessory widget device,14,261.43,3660.02,PO0282,14,261.43,3660.02,GRN0282,14,MATCH,0
INV0282,05-02-2024,V008,Vendor_8,GBP,2,ITM0002,Device device component widget accessory device widget,1,283.54,283.54,PO0282,1,283.54,283.54,GRN0282,1,MATCH,0
INV0282,05-02-2024,V008,Vendor_8,GBP,3,ITM0025,Gadget component unit unit widget unit accessory,19,324.17,6159.23,PO0282,19,324.17,6159.23,GRN0282,19,MATCH,0
INV0282_DUP,05-02-2024,V008,Vendor_8,GBP,4,ITM0019,Module accessory component assembly component accessory unit,16,460.12,7361.92,PO0282,16,460.12,7361.92,GRN0282,16,duplicate_invoice,1
INV0282,05-02-2024,V008,Vendor_8,GBP,5,ITM0010,Assembly module gadget unit gadget accessory,9,441.56,3974.04,PO0282,9,441.56,3974.04,GRN0282,9,MATCH,0
INV0283,07-07-2024,V001,Vendor_1,INR,1,ITM0020,Widget module part part,13,66.89,869.57,PO0283,13,66.89,869.57,GRN0283,13,MATCH,0
INV0283,07-07-2024,V001,Vendor_1,INR,2,ITM0041,Gadget module part assembly assembly,13,234.44,3047.72,PO0283,13,234.44,3047.72,GRN0283,13,MATCH,0
